member_id,Age,Gender,Plan_Type,Join_Date,Last_Date,Monthly_Fee,PT_Opted,Status,Total_Revenue,Group_Stage,Member_type,Month,,,,
11485,33,M,Monthly,11-06-2024,02-01-2026,1200,No,Active,1200,25-34,Safe,Jun-24,,,,
11486,25,M,Monthly,27-03-2025,29-12-2025,1200,No,Active,1200,25-34,Safe,Mar-25,,,,
11487,36,M,Monthly,04-03-2025,08-01-2026,1200,No,Active,1200,35+,Safe,Mar-25,,,,
11488,35,F,Monthly,17-08-2023,11-11-2025,1700,Yes,Inactive,1700,35+,High Risk,Aug-23,,,,
11489,18,M,Monthly,08-06-2024,21-12-2025,1200,No,Active,1200,18-24,Safe,Jun-24,,,,
11490,31,M,Quarterly,06-08-2024,24-12-2025,1000,No,Active,3000,25-34,Safe,Aug-24,,,,
11491,36,M,Monthly,19-03-2024,28-12-2025,1700,Yes,Active,1700,35+,Safe,Mar-24,,,,
11492,32,M,Yearly,30-04-2025,19-12-2025,800,No,Active,9600,25-34,Safe,Apr-25,,,,
11493,35,F,Yearly,22-08-2025,20-12-2025,800,No,Active,9600,35+,Safe,Aug-25,,,,
11494,19,M,Monthly,21-05-2025,25-12-2025,1700,Yes,Active,1700,18-24,Safe,May-25,,,,
11495,39,M,Yearly,11-03-2025,29-09-2025,800,No,Inactive,9600,35+,High Risk,Mar-25,,,,
11496,45,M,Yearly,20-09-2025,04-01-2026,800,No,Active,9600,35+,Safe,Sep-25,,,,
11497,34,F,Yearly,11-10-2024,01-01-2026,1300,Yes,Active,15600,25-34,Safe,Oct-24,,,,
11498,35,M,Quarterly,02-02-2024,07-01-2026,1000,No,Active,3000,35+,Safe,Feb-24,,,,
11499,23,M,Monthly,18-02-2025,04-01-2026,1700,Yes,Active,1700,18-24,Safe,Feb-25,,,,
11500,36,M,Quarterly,16-01-2025,18-12-2025,1000,No,Active,3000,35+,Safe,Jan-25,,,,
11501,21,F,Quarterly,25-09-2024,04-01-2026,1500,Yes,Active,4500,18-24,Safe,Sep-24,,,,
11502,18,M,Quarterly,05-10-2023,01-10-2025,1000,No,Inactive,3000,18-24,High Risk,Oct-23,,,,
11503,25,M,Monthly,28-10-2024,09-01-2026,1200,No,Active,1200,25-34,Safe,Oct-24,,,,
11504,40,M,Yearly,22-10-2025,26-12-2025,1300,Yes,Active,15600,35+,Safe,Oct-25,,,,
11505,24,F,Yearly,11-02-2025,10-01-2026,800,No,Active,9600,18-24,Safe,Feb-25,,,,
11506,20,M,Monthly,12-03-2024,09-01-2026,1200,No,Active,1200,18-24,Safe,Mar-24,,,,
11507,27,F,Monthly,03-02-2025,08-01-2026,1200,No,Active,1200,25-34,Safe,Feb-25,,,,
11508,27,M,Monthly,10-08-2023,22-09-2025,1200,No,Inactive,1200,25-34,High Risk,Aug-23,,,,
11509,36,M,Yearly,03-10-2024,04-01-2026,800,No,Active,9600,35+,Safe,Oct-24,,,,
11510,31,M,Quarterly,31-07-2023,03-01-2026,1500,Yes,Active,4500,25-34,Safe,Jul-23,,,,
11511,19,F,Quarterly,03-11-2024,02-01-2026,1500,Yes,Active,4500,18-24,Safe,Nov-24,,,,
11512,45,M,Monthly,19-06-2024,02-01-2026,1200,No,Active,1200,35+,Safe,Jun-24,,,,
11513,18,F,Quarterly,26-08-2025,22-12-2025,1000,No,Active,3000,18-24,Safe,Aug-25,,,,
11514,40,F,Monthly,06-06-2024,02-01-2026,1200,No,Active,1200,35+,Safe,Jun-24,,,,
11515,40,M,Quarterly,19-10-2023,22-12-2025,1000,No,Active,3000,35+,Safe,Oct-23,,,,
11516,45,F,Yearly,12-06-2025,09-01-2026,800,No,Active,9600,35+,Safe,Jun-25,,,,
11517,35,F,Yearly,21-02-2024,13-09-2025,800,No,Inactive,9600,35+,High Risk,Feb-24,,,,
11518,24,M,Yearly,23-08-2024,30-12-2025,1300,Yes,Active,15600,18-24,Safe,Aug-24,,,,
11519,25,M,Yearly,20-11-2023,01-10-2025,1300,Yes,Inactive,15600,25-34,High Risk,Nov-23,,,,
11520,18,F,Monthly,29-07-2025,28-12-2025,1200,No,Active,1200,18-24,Safe,Jul-25,,,,
11521,42,M,Quarterly,20-12-2023,28-12-2025,1000,No,Active,3000,35+,Safe,Dec-23,,,,
11522,40,F,Quarterly,31-07-2024,28-12-2025,1000,No,Active,3000,35+,Safe,Jul-24,,,,
11523,20,F,Yearly,21-11-2025,30-12-2025,1300,Yes,Active,15600,18-24,Safe,Nov-25,,,,
11524,41,M,Monthly,17-06-2024,29-12-2025,1200,No,Active,1200,35+,Safe,Jun-24,,,,
11525,40,M,Monthly,30-09-2025,17-12-2025,1200,No,Active,1200,35+,Safe,Sep-25,,,,
11526,44,M,Monthly,09-12-2024,27-12-2025,1700,Yes,Active,1700,35+,Safe,Dec-24,,,,
11527,25,M,Quarterly,21-09-2023,28-09-2025,1000,No,Inactive,3000,25-34,High Risk,Sep-23,,,,
11528,39,M,Monthly,02-01-2024,03-11-2025,1200,No,Inactive,1200,35+,High Risk,Jan-24,,,,
11529,42,M,Monthly,18-05-2025,29-09-2025,1200,No,Inactive,1200,35+,High Risk,May-25,,,,
11530,32,M,Monthly,29-11-2024,06-01-2026,1200,No,Active,1200,25-34,Safe,Nov-24,,,,
11531,22,F,Monthly,12-12-2024,10-01-2026,1200,No,Active,1200,18-24,Safe,Dec-24,,,,
11532,20,F,Yearly,06-01-2025,21-12-2025,1300,Yes,Active,15600,18-24,Safe,Jan-25,,,,
11533,36,M,Monthly,15-10-2024,06-12-2025,1700,Yes,Inactive,1700,35+,High Risk,Oct-24,,,,
11534,18,M,Quarterly,21-08-2025,05-11-2025,1000,No,Inactive,3000,18-24,High Risk,Aug-25,,,,
11535,45,M,Quarterly,27-04-2025,29-10-2025,1000,No,Inactive,3000,35+,High Risk,Apr-25,,,,
11536,32,M,Yearly,15-09-2023,29-12-2025,1300,Yes,Active,15600,25-34,Safe,Sep-23,,,,
11537,25,F,Monthly,09-12-2023,08-01-2026,1200,No,Active,1200,25-34,Safe,Dec-23,,,,
11538,19,F,Yearly,01-07-2025,02-01-2026,800,No,Active,9600,18-24,Safe,Jul-25,,,,
11539,20,F,Quarterly,22-09-2023,05-01-2026,1000,No,Active,3000,18-24,Safe,Sep-23,,,,
11540,41,F,Yearly,22-06-2024,31-12-2025,1300,Yes,Active,15600,35+,Safe,Jun-24,,,,
11541,31,M,Yearly,23-09-2023,07-01-2026,800,No,Active,9600,25-34,Safe,Sep-23,,,,
11542,41,F,Monthly,31-01-2024,02-01-2026,1700,Yes,Active,1700,35+,Safe,Jan-24,,,,
11543,31,M,Monthly,09-06-2025,09-01-2026,1200,No,Active,1200,25-34,Safe,Jun-25,,,,
11544,28,F,Monthly,19-07-2024,21-12-2025,1200,No,Active,1200,25-34,Safe,Jul-24,,,,
11545,33,M,Quarterly,06-03-2024,03-10-2025,1000,No,Inactive,3000,25-34,High Risk,Mar-24,,,,
11546,21,F,Monthly,10-10-2025,04-01-2026,1700,Yes,Active,1700,18-24,Safe,Oct-25,,,,
11547,37,F,Monthly,30-08-2024,06-01-2026,1700,Yes,Active,1700,35+,Safe,Aug-24,,,,
11548,22,M,Quarterly,07-05-2025,24-12-2025,1000,No,Active,3000,18-24,Safe,May-25,,,,
11549,39,M,Monthly,20-12-2024,24-12-2025,1200,No,Active,1200,35+,Safe,Dec-24,,,,
11550,38,F,Monthly,04-01-2025,27-12-2025,1200,No,Active,1200,35+,Safe,Jan-25,,,,
11551,31,M,Monthly,10-05-2024,09-01-2026,1200,No,Active,1200,25-34,Safe,May-24,,,,
11552,40,M,Monthly,11-12-2025,03-01-2026,1200,No,Active,1200,35+,Safe,Dec-25,,,,
11553,33,M,Monthly,04-11-2023,30-12-2025,1700,Yes,Active,1700,25-34,Safe,Nov-23,,,,
11554,35,M,Quarterly,02-07-2024,02-01-2026,1500,Yes,Active,4500,35+,Safe,Jul-24,,,,
11555,24,F,Quarterly,04-09-2023,09-01-2026,1500,Yes,Active,4500,18-24,Safe,Sep-23,,,,
11556,27,M,Yearly,15-05-2025,29-12-2025,1300,Yes,Active,15600,25-34,Safe,May-25,,,,
11557,24,M,Quarterly,29-04-2025,26-12-2025,1000,No,Active,3000,18-24,Safe,Apr-25,,,,
11558,18,M,Quarterly,03-11-2025,08-01-2026,1000,No,Active,3000,18-24,Safe,Nov-25,,,,
11559,40,M,Monthly,20-04-2025,31-12-2025,1200,No,Active,1200,35+,Safe,Apr-25,,,,
11560,38,M,Yearly,06-10-2023,02-01-2026,1300,Yes,Active,15600,35+,Safe,Oct-23,,,,
11561,36,M,Yearly,11-10-2024,19-12-2025,1300,Yes,Active,15600,35+,Safe,Oct-24,,,,
11562,33,M,Yearly,05-10-2025,18-12-2025,1300,Yes,Active,15600,25-34,Safe,Oct-25,,,,
11563,36,M,Quarterly,15-02-2024,20-12-2025,1500,Yes,Active,4500,35+,Safe,Feb-24,,,,
11564,21,F,Monthly,24-05-2024,24-12-2025,1200,No,Active,1200,18-24,Safe,May-24,,,,
11565,45,M,Monthly,06-06-2025,28-12-2025,1200,No,Active,1200,35+,Safe,Jun-25,,,,
11566,35,M,Monthly,09-01-2024,27-12-2025,1700,Yes,Active,1700,35+,Safe,Jan-24,,,,
11567,19,M,Yearly,04-01-2024,04-01-2026,1300,Yes,Active,15600,18-24,Safe,Jan-24,,,,
11568,18,M,Quarterly,24-08-2024,10-01-2026,1500,Yes,Active,4500,18-24,Safe,Aug-24,,,,
11569,32,M,Quarterly,22-05-2024,01-01-2026,1500,Yes,Active,4500,25-34,Safe,May-24,,,,
11570,22,M,Monthly,13-09-2025,28-12-2025,1200,No,Active,1200,18-24,Safe,Sep-25,,,,
11571,37,F,Yearly,11-08-2023,02-01-2026,1300,Yes,Active,15600,35+,Safe,Aug-23,,,,
11572,28,M,Monthly,22-07-2025,08-01-2026,1200,No,Active,1200,25-34,Safe,Jul-25,,,,
11573,27,M,Monthly,29-12-2023,27-12-2025,1200,No,Active,1200,25-34,Safe,Dec-23,,,,
11574,19,F,Monthly,11-10-2023,17-12-2025,1200,No,Active,1200,18-24,Safe,Oct-23,,,,
11575,20,M,Quarterly,05-12-2024,02-01-2026,1000,No,Active,3000,18-24,Safe,Dec-24,,,,
11576,40,M,Quarterly,20-08-2023,02-01-2026,1000,No,Active,3000,35+,Safe,Aug-23,,,,
11577,40,M,Yearly,22-05-2025,27-11-2025,1300,Yes,Inactive,15600,35+,High Risk,May-25,,,,
11578,29,M,Monthly,21-10-2025,28-12-2025,1200,No,Active,1200,25-34,Safe,Oct-25,,,,
11579,37,F,Quarterly,26-09-2023,08-01-2026,1000,No,Active,3000,35+,Safe,Sep-23,,,,
11580,22,F,Quarterly,23-11-2024,06-01-2026,1500,Yes,Active,4500,18-24,Safe,Nov-24,,,,
11581,22,F,Monthly,10-01-2025,28-12-2025,1200,No,Active,1200,18-24,Safe,Jan-25,,,,
11582,23,M,Yearly,02-12-2025,10-01-2026,800,No,Active,9600,18-24,Safe,Dec-25,,,,
11583,26,M,Yearly,28-07-2025,18-12-2025,800,No,Active,9600,25-34,Safe,Jul-25,,,,
11584,19,M,Quarterly,30-10-2024,18-12-2025,1500,Yes,Active,4500,18-24,Safe,Oct-24,,,,
11585,38,M,Yearly,30-10-2024,27-12-2025,1300,Yes,Active,15600,35+,Safe,Oct-24,,,,
11586,29,M,Quarterly,23-10-2024,25-10-2025,1000,No,Inactive,3000,25-34,High Risk,Oct-24,,,,
11587,20,F,Monthly,16-04-2025,20-12-2025,1700,Yes,Active,1700,18-24,Safe,Apr-25,,,,
11588,37,M,Quarterly,21-06-2024,31-12-2025,1000,No,Active,3000,35+,Safe,Jun-24,,,,
11589,43,M,Monthly,02-08-2025,09-01-2026,1200,No,Active,1200,35+,Safe,Aug-25,,,,
11590,39,M,Monthly,11-06-2025,25-12-2025,1700,Yes,Active,1700,35+,Safe,Jun-25,,,,
11591,29,M,Monthly,14-10-2024,25-12-2025,1200,No,Active,1200,25-34,Safe,Oct-24,,,,
11592,41,M,Quarterly,04-10-2025,31-12-2025,1000,No,Active,3000,35+,Safe,Oct-25,,,,
11593,34,F,Quarterly,10-11-2024,31-12-2025,1500,Yes,Active,4500,25-34,Safe,Nov-24,,,,
11594,27,M,Monthly,27-10-2024,22-12-2025,1200,No,Active,1200,25-34,Safe,Oct-24,,,,
11595,41,F,Quarterly,16-04-2024,06-01-2026,1000,No,Active,3000,35+,Safe,Apr-24,,,,
11596,44,M,Yearly,26-12-2023,22-12-2025,800,No,Active,9600,35+,Safe,Dec-23,,,,
11597,31,F,Monthly,26-07-2025,09-10-2025,1200,No,Inactive,1200,25-34,High Risk,Jul-25,,,,
11598,40,F,Monthly,15-08-2023,02-01-2026,1200,No,Active,1200,35+,Safe,Aug-23,,,,
11599,34,M,Yearly,24-07-2025,31-12-2025,800,No,Active,9600,25-34,Safe,Jul-25,,,,
11600,35,M,Monthly,03-09-2025,01-12-2025,1200,No,Inactive,1200,35+,High Risk,Sep-25,,,,
11601,36,F,Quarterly,01-10-2023,21-12-2025,1000,No,Active,3000,35+,Safe,Oct-23,,,,
11602,34,M,Monthly,29-02-2024,21-12-2025,1200,No,Active,1200,25-34,Safe,Feb-24,,,,
11603,31,F,Quarterly,01-07-2025,31-12-2025,1000,No,Active,3000,25-34,Safe,Jul-25,,,,
11604,26,M,Quarterly,29-03-2025,23-12-2025,1500,Yes,Active,4500,25-34,Safe,Mar-25,,,,
11605,25,M,Quarterly,27-05-2025,09-01-2026,1000,No,Active,3000,25-34,Safe,May-25,,,,
11606,19,F,Yearly,05-10-2023,07-01-2026,800,No,Active,9600,18-24,Safe,Oct-23,,,,
11607,30,F,Yearly,11-09-2023,23-12-2025,1300,Yes,Active,15600,25-34,Safe,Sep-23,,,,
11608,42,M,Yearly,07-07-2025,19-12-2025,800,No,Active,9600,35+,Safe,Jul-25,,,,
11609,24,F,Quarterly,26-05-2025,08-01-2026,1500,Yes,Active,4500,18-24,Safe,May-25,,,,
11610,26,M,Monthly,15-08-2024,04-01-2026,1700,Yes,Active,1700,25-34,Safe,Aug-24,,,,
11611,39,M,Quarterly,26-03-2024,17-12-2025,1000,No,Active,3000,35+,Safe,Mar-24,,,,
11612,39,M,Monthly,20-03-2024,31-12-2025,1200,No,Active,1200,35+,Safe,Mar-24,,,,
11613,28,M,Yearly,07-08-2024,21-12-2025,1300,Yes,Active,15600,25-34,Safe,Aug-24,,,,
11614,31,F,Monthly,30-07-2025,13-10-2025,1200,No,Inactive,1200,25-34,High Risk,Jul-25,,,,
11615,21,M,Quarterly,07-01-2024,24-12-2025,1000,No,Active,3000,18-24,Safe,Jan-24,,,,
11616,43,M,Monthly,01-05-2025,25-10-2025,1700,Yes,Inactive,1700,35+,High Risk,May-25,,,,
11617,43,M,Yearly,30-03-2025,29-10-2025,800,No,Inactive,9600,35+,High Risk,Mar-25,,,,
11618,30,M,Yearly,28-02-2024,24-12-2025,800,No,Active,9600,25-34,Safe,Feb-24,,,,
11619,19,M,Monthly,30-10-2023,27-12-2025,1200,No,Active,1200,18-24,Safe,Oct-23,,,,
11620,40,F,Yearly,22-08-2025,21-12-2025,800,No,Active,9600,35+,Safe,Aug-25,,,,
11621,22,M,Monthly,05-05-2024,24-12-2025,1200,No,Active,1200,18-24,Safe,May-24,,,,
11622,28,F,Quarterly,01-11-2024,23-12-2025,1500,Yes,Active,4500,25-34,Safe,Nov-24,,,,
11623,23,F,Yearly,09-09-2025,19-10-2025,1300,Yes,Inactive,15600,18-24,High Risk,Sep-25,,,,
11624,35,M,Monthly,07-04-2024,08-01-2026,1200,No,Active,1200,35+,Safe,Apr-24,,,,
11625,38,F,Yearly,01-07-2024,10-01-2026,800,No,Active,9600,35+,Safe,Jul-24,,,,
11626,27,F,Monthly,12-04-2024,08-01-2026,1700,Yes,Active,1700,25-34,Safe,Apr-24,,,,
11627,21,M,Monthly,28-03-2025,08-01-2026,1200,No,Active,1200,18-24,Safe,Mar-25,,,,
11628,26,M,Yearly,20-05-2025,22-12-2025,800,No,Active,9600,25-34,Safe,May-25,,,,
11629,23,M,Monthly,08-10-2025,27-12-2025,1700,Yes,Active,1700,18-24,Safe,Oct-25,,,,
11630,19,M,Yearly,17-06-2024,19-12-2025,1300,Yes,Active,15600,18-24,Safe,Jun-24,,,,
11631,34,F,Yearly,15-09-2024,02-01-2026,1300,Yes,Active,15600,25-34,Safe,Sep-24,,,,
11632,22,M,Monthly,08-08-2024,14-09-2025,1200,No,Inactive,1200,18-24,High Risk,Aug-24,,,,
11633,42,F,Quarterly,09-11-2025,04-10-2025,1500,Yes,Inactive,4500,35+,High Risk,Nov-25,,,,
11634,23,M,Monthly,09-05-2025,01-01-2026,1200,No,Active,1200,18-24,Safe,May-25,,,,
11635,43,M,Monthly,09-03-2025,25-12-2025,1200,No,Active,1200,35+,Safe,Mar-25,,,,
11636,29,F,Monthly,22-11-2025,08-01-2026,1200,No,Active,1200,25-34,Safe,Nov-25,,,,
11637,40,M,Monthly,08-09-2024,19-12-2025,1700,Yes,Active,1700,35+,Safe,Sep-24,,,,
11638,38,M,Monthly,03-11-2025,22-12-2025,1200,No,Active,1200,35+,Safe,Nov-25,,,,
11639,27,M,Monthly,29-07-2025,17-12-2025,1200,No,Active,1200,25-34,Safe,Jul-25,,,,
11640,39,M,Yearly,16-01-2025,21-09-2025,800,No,Inactive,9600,35+,High Risk,Jan-25,,,,
11641,38,M,Yearly,05-08-2024,30-11-2025,800,No,Inactive,9600,35+,High Risk,Aug-24,,,,
11642,44,M,Quarterly,24-12-2024,17-10-2025,1000,No,Inactive,3000,35+,High Risk,Dec-24,,,,
11643,42,M,Quarterly,23-10-2025,06-12-2025,1000,No,Inactive,3000,35+,High Risk,Oct-25,,,,
11644,23,F,Yearly,21-08-2024,29-12-2025,1300,Yes,Active,15600,18-24,Safe,Aug-24,,,,
11645,44,M,Monthly,29-05-2025,22-09-2025,1700,Yes,Inactive,1700,35+,High Risk,May-25,,,,
11646,25,M,Quarterly,22-08-2023,09-01-2026,1500,Yes,Active,4500,25-34,Safe,Aug-23,,,,
11647,19,M,Yearly,09-05-2025,10-01-2026,800,No,Active,9600,18-24,Safe,May-25,,,,
11648,29,F,Monthly,14-08-2023,17-11-2025,1700,Yes,Inactive,1700,25-34,High Risk,Aug-23,,,,
11649,30,M,Quarterly,03-10-2025,18-11-2025,1500,Yes,Inactive,4500,25-34,High Risk,Oct-25,,,,
11650,42,M,Yearly,24-10-2023,26-12-2025,800,No,Active,9600,35+,Safe,Oct-23,,,,
11651,38,M,Yearly,11-12-2024,12-11-2025,1300,Yes,Inactive,15600,35+,High Risk,Dec-24,,,,
11652,24,M,Quarterly,12-08-2023,02-01-2026,1500,Yes,Active,4500,18-24,Safe,Aug-23,,,,
11653,27,F,Monthly,26-11-2025,12-10-2025,1700,Yes,Inactive,1700,25-34,High Risk,Nov-25,,,,
11654,30,F,Monthly,28-01-2025,10-01-2026,1200,No,Active,1200,25-34,Safe,Jan-25,,,,
11655,34,M,Monthly,16-08-2023,08-11-2025,1200,No,Inactive,1200,25-34,High Risk,Aug-23,,,,
11656,43,M,Yearly,19-12-2024,22-09-2025,800,No,Inactive,9600,35+,High Risk,Dec-24,,,,
11657,38,M,Monthly,10-02-2025,27-12-2025,1200,No,Active,1200,35+,Safe,Feb-25,,,,
11658,45,F,Yearly,07-07-2024,17-12-2025,800,No,Active,9600,35+,Safe,Jul-24,,,,
11659,43,F,Monthly,12-08-2025,09-10-2025,1200,No,Inactive,1200,35+,High Risk,Aug-25,,,,
11660,31,M,Monthly,10-01-2024,28-11-2025,1200,No,Inactive,1200,25-34,High Risk,Jan-24,,,,
11661,19,F,Quarterly,07-05-2024,25-12-2025,1000,No,Active,3000,18-24,Safe,May-24,,,,
11662,45,F,Quarterly,08-11-2025,08-01-2026,1000,No,Active,3000,35+,Safe,Nov-25,,,,
11663,39,M,Monthly,14-10-2025,31-10-2025,1700,Yes,Inactive,1700,35+,High Risk,Oct-25,,,,
11664,28,M,Monthly,14-09-2023,07-01-2026,1700,Yes,Active,1700,25-34,Safe,Sep-23,,,,
11665,18,M,Quarterly,30-09-2025,07-01-2026,1500,Yes,Active,4500,18-24,Safe,Sep-25,,,,
11666,36,F,Monthly,11-06-2024,05-01-2026,1200,No,Active,1200,35+,Safe,Jun-24,,,,
11667,38,F,Monthly,26-08-2023,22-12-2025,1200,No,Active,1200,35+,Safe,Aug-23,,,,
11668,21,F,Yearly,19-09-2023,04-01-2026,800,No,Active,9600,18-24,Safe,Sep-23,,,,
11669,36,F,Quarterly,24-09-2024,24-12-2025,1500,Yes,Active,4500,35+,Safe,Sep-24,,,,
11670,43,M,Monthly,25-04-2025,26-12-2025,1200,No,Active,1200,35+,Safe,Apr-25,,,,
11671,38,F,Yearly,30-04-2024,10-01-2026,800,No,Active,9600,35+,Safe,Apr-24,,,,
11672,28,F,Yearly,02-06-2024,08-01-2026,800,No,Active,9600,25-34,Safe,Jun-24,,,,
11673,25,M,Quarterly,05-02-2025,28-12-2025,1000,No,Active,3000,25-34,Safe,Feb-25,,,,
11674,28,M,Quarterly,09-09-2024,26-12-2025,1000,No,Active,3000,25-34,Safe,Sep-24,,,,
11675,21,F,Yearly,26-04-2024,07-01-2026,800,No,Active,9600,18-24,Safe,Apr-24,,,,
11676,34,M,Yearly,25-11-2024,22-12-2025,800,No,Active,9600,25-34,Safe,Nov-24,,,,
11677,44,F,Yearly,06-07-2025,05-01-2026,800,No,Active,9600,35+,Safe,Jul-25,,,,
11678,24,M,Monthly,28-08-2024,31-12-2025,1700,Yes,Active,1700,18-24,Safe,Aug-24,,,,
11679,25,M,Quarterly,26-08-2023,03-01-2026,1500,Yes,Active,4500,25-34,Safe,Aug-23,,,,
11680,20,F,Quarterly,10-07-2024,03-01-2026,1000,No,Active,3000,18-24,Safe,Jul-24,,,,
11681,39,M,Monthly,07-01-2024,23-12-2025,1700,Yes,Active,1700,35+,Safe,Jan-24,,,,
11682,19,M,Monthly,31-03-2025,03-01-2026,1200,No,Active,1200,18-24,Safe,Mar-25,,,,
11683,40,M,Yearly,09-11-2024,16-09-2025,1300,Yes,Inactive,15600,35+,High Risk,Nov-24,,,,
11684,32,F,Quarterly,13-04-2025,21-12-2025,1000,No,Active,3000,25-34,Safe,Apr-25,,,,
11685,41,M,Monthly,13-09-2024,14-09-2025,1200,No,Inactive,1200,35+,High Risk,Sep-24,,,,
11686,39,F,Quarterly,03-09-2024,22-12-2025,1500,Yes,Active,4500,35+,Safe,Sep-24,,,,
11687,39,M,Monthly,26-07-2025,26-12-2025,1200,No,Active,1200,35+,Safe,Jul-25,,,,
11688,22,F,Monthly,20-03-2024,28-12-2025,1200,No,Active,1200,18-24,Safe,Mar-24,,,,
11689,41,F,Yearly,01-10-2023,28-12-2025,800,No,Active,9600,35+,Safe,Oct-23,,,,
11690,18,M,Monthly,07-08-2024,25-12-2025,1700,Yes,Active,1700,18-24,Safe,Aug-24,,,,
11691,43,M,Monthly,05-11-2024,15-10-2025,1200,No,Inactive,1200,35+,High Risk,Nov-24,,,,
11692,21,M,Yearly,04-07-2025,13-09-2025,1300,Yes,Inactive,15600,18-24,High Risk,Jul-25,,,,
11693,32,M,Monthly,19-10-2023,25-12-2025,1200,No,Active,1200,25-34,Safe,Oct-23,,,,
11694,37,M,Monthly,17-10-2024,17-12-2025,1200,No,Active,1200,35+,Safe,Oct-24,,,,
11695,36,M,Yearly,04-03-2025,08-01-2026,800,No,Active,9600,35+,Safe,Mar-25,,,,
11696,20,M,Quarterly,13-09-2025,21-12-2025,1000,No,Active,3000,18-24,Safe,Sep-25,,,,
11697,37,M,Quarterly,21-10-2023,22-12-2025,1000,No,Active,3000,35+,Safe,Oct-23,,,,
11698,28,M,Yearly,21-08-2023,05-01-2026,1300,Yes,Active,15600,25-34,Safe,Aug-23,,,,
11699,34,M,Monthly,28-10-2023,09-01-2026,1200,No,Active,1200,25-34,Safe,Oct-23,,,,
11700,44,F,Quarterly,13-10-2023,22-12-2025,1500,Yes,Active,4500,35+,Safe,Oct-23,,,,
11701,30,M,Quarterly,11-01-2024,22-12-2025,1000,No,Active,3000,25-34,Safe,Jan-24,,,,
11702,28,M,Yearly,21-12-2023,02-01-2026,800,No,Active,9600,25-34,Safe,Dec-23,,,,
11703,19,M,Quarterly,16-05-2024,21-12-2025,1000,No,Active,3000,18-24,Safe,May-24,,,,
11704,26,F,Quarterly,13-09-2023,26-12-2025,1000,No,Active,3000,25-34,Safe,Sep-23,,,,
11705,43,F,Quarterly,16-11-2024,08-10-2025,1000,No,Inactive,3000,35+,High Risk,Nov-24,,,,
11706,19,F,Quarterly,19-07-2025,04-01-2026,1000,No,Active,3000,18-24,Safe,Jul-25,,,,
11707,38,F,Yearly,05-08-2025,08-01-2026,800,No,Active,9600,35+,Safe,Aug-25,,,,
11708,26,M,Quarterly,28-10-2024,29-12-2025,1500,Yes,Active,4500,25-34,Safe,Oct-24,,,,
11709,26,F,Quarterly,07-11-2024,03-01-2026,1000,No,Active,3000,25-34,Safe,Nov-24,,,,
11710,25,F,Quarterly,25-08-2025,27-12-2025,1000,No,Active,3000,25-34,Safe,Aug-25,,,,
11711,34,M,Quarterly,23-10-2025,05-01-2026,1000,No,Active,3000,25-34,Safe,Oct-25,,,,
11712,18,F,Quarterly,19-02-2024,10-01-2026,1000,No,Active,3000,18-24,Safe,Feb-24,,,,
11713,42,M,Yearly,26-07-2025,09-01-2026,800,No,Active,9600,35+,Safe,Jul-25,,,,
11714,28,M,Quarterly,04-08-2024,31-10-2025,1500,Yes,Inactive,4500,25-34,High Risk,Aug-24,,,,
11715,25,M,Yearly,18-08-2025,30-12-2025,800,No,Active,9600,25-34,Safe,Aug-25,,,,
11716,27,M,Yearly,26-01-2024,22-12-2025,800,No,Active,9600,25-34,Safe,Jan-24,,,,
11717,42,F,Quarterly,22-11-2024,18-10-2025,1500,Yes,Inactive,4500,35+,High Risk,Nov-24,,,,
11718,24,M,Quarterly,24-05-2025,06-01-2026,1500,Yes,Active,4500,18-24,Safe,May-25,,,,
11719,20,M,Yearly,07-10-2023,21-09-2025,800,No,Inactive,9600,18-24,High Risk,Oct-23,,,,
11720,20,M,Quarterly,18-03-2024,17-09-2025,1500,Yes,Inactive,4500,18-24,High Risk,Mar-24,,,,
11721,35,F,Yearly,01-04-2025,01-01-2026,1300,Yes,Active,15600,35+,Safe,Apr-25,,,,
11722,22,M,Quarterly,26-11-2025,26-12-2025,1500,Yes,Active,4500,18-24,Safe,Nov-25,,,,
11723,29,M,Quarterly,05-06-2025,08-01-2026,1500,Yes,Active,4500,25-34,Safe,Jun-25,,,,
11724,29,F,Monthly,01-08-2024,30-12-2025,1200,No,Active,1200,25-34,Safe,Aug-24,,,,
11725,36,F,Monthly,17-06-2024,30-12-2025,1200,No,Active,1200,35+,Safe,Jun-24,,,,
11726,23,M,Yearly,13-11-2024,26-12-2025,1300,Yes,Active,15600,18-24,Safe,Nov-24,,,,
11727,19,F,Quarterly,17-07-2024,30-12-2025,1500,Yes,Active,4500,18-24,Safe,Jul-24,,,,
11728,29,F,Quarterly,19-01-2025,04-01-2026,1500,Yes,Active,4500,25-34,Safe,Jan-25,,,,
11729,36,F,Yearly,21-05-2025,13-11-2025,800,No,Inactive,9600,35+,High Risk,May-25,,,,
11730,22,M,Quarterly,12-09-2023,06-01-2026,1500,Yes,Active,4500,18-24,Safe,Sep-23,,,,
11731,29,M,Quarterly,23-12-2023,10-12-2025,1000,No,Inactive,3000,25-34,High Risk,Dec-23,,,,
11732,44,M,Yearly,10-02-2024,17-09-2025,800,No,Inactive,9600,35+,High Risk,Feb-24,,,,
11733,44,M,Quarterly,25-08-2025,17-12-2025,1500,Yes,Active,4500,35+,Safe,Aug-25,,,,
